Recording_ID,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
318199,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318199,https://xeno-canto.org/318199/download,XC318199-T18.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318199-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318199-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318199-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318199-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318199-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318199-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318199-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,00:37,23:58,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318197,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318197,https://xeno-canto.org/318197/download,XC318197-T16.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318197-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318197-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318197-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318197-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318197-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318197-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318197-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,00:37,23:57,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318195,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318195,https://xeno-canto.org/318195/download,XC318195-T15.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318195-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318195-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318195-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318195-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318195-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318195-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318195-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,00:23,23:56,20/05/2016,24/05/2016,['Larus fuscus'],Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318194,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318194,https://xeno-canto.org/318194/download,XC318194-T14.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318194-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318194-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318194-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318194-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318194-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318194-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318194-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,00:54,23:55,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318193,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318193,https://xeno-canto.org/318193/download,XC318193-T13.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318193-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318193-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318193-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318193-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318193-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318193-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318193-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,00:53,23:53,20/05/2016,24/05/2016,['Haematopus ostralegus'],Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318192,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318192,https://xeno-canto.org/318192/download,XC318192-T12.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318192-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318192-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318192-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318192-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318192-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318192-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318192-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,01:13,23:52,20/05/2016,24/05/2016,['Haematopus ostralegus'],Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318191,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,"call, wing beats",,,field recording,//xeno-canto.org/318191,https://xeno-canto.org/318191/download,XC318191-T11.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318191-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318191-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318191-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318191-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318191-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318191-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318191-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,03:56,23:50,20/05/2016,24/05/2016,"['Larus fuscus', 'Haematopus ostralegus']",Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318190,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,"call, wing beats",,,field recording,//xeno-canto.org/318190,https://xeno-canto.org/318190/download,XC318190-T10.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318190-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318190-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318190-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318190-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318190-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318190-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318190-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,08:20,23:46,20/05/2016,24/05/2016,"['Larus fuscus', 'Haematopus ostralegus']",Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318189,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,"call, wing beats",,,field recording,//xeno-canto.org/318189,https://xeno-canto.org/318189/download,XC318189-T09.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318189-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318189-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318189-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318189-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318189-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318189-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318189-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,00:54,23:36,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
318188,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318188,https://xeno-canto.org/318188/download,XC318188-T08.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318188-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318188-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318188-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318188-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318188-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318188-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318188-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,06:33,23:34,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ... occasional scuttlings in the undergrowth ... one or two beautiful  calls ... the male giving the higher pitched call ...,no,no,no,,,no,,,48000
318187,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318187,https://xeno-canto.org/318187/download,XC318187-T07.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318187-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318187-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318187-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318187-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318187-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318187-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318187-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,08:16,23:28,20/05/2016,24/05/2016,[],Manx shearwater calls ...  not filtered ... parabolic ... background noise ... wind and rain ...,no,no,no,,,no,,,48000
318186,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318186,https://xeno-canto.org/318186/download,XC318186-T06.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318186-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318186-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318186-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318186-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318186-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318186-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318186-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,08:16,23:19,20/05/2016,24/05/2016,[],Manx shearwater calls ...  not filtered ... parabolic ... background noise ... wind and rain ...,no,no,no,,,no,,,48000
318184,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318184,https://xeno-canto.org/318184/download,XC318184-T05.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318184-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318184-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318184-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318184-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318184-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318184-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318184-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,04:14,23:11,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ... wind and rain ...,no,no,no,,,no,,,48000
318183,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,"call, wing beats",,,field recording,//xeno-canto.org/318183,https://xeno-canto.org/318183/download,XC318183-T04.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318183-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318183-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318183-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318183-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318183-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318183-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318183-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,08:12,23:05,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ... wind and rain ... break at 0:30 into calmer air ...,no,no,no,,,no,,,48000
318181,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318181,https://xeno-canto.org/318181/download,XC318181-T03.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318181-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318181-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318181-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318181-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318181-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318181-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318181-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,00:21,22:56,20/05/2016,24/05/2016,[],Manx shearwater call ... not filtered ... parabolic ... background noise ... wind and rain ...,no,no,no,,,no,,,48000
318180,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318180,https://xeno-canto.org/318180/download,XC318180-T02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318180-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318180-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318180-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318180-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318180-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318180-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318180-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,00:32,22:53,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ... wind and rain ...,no,no,no,,,no,,,48000
318179,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6979,-5.2734,30,call,,,field recording,//xeno-canto.org/318179,https://xeno-canto.org/318179/download,XC318179-T01.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318179-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318179-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318179-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318179-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318179-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318179-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318179-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,01:08,22:52,20/05/2016,24/05/2016,[],Manx shearwater calls ... not filtered ... parabolic ... background noise ... sounds of birds landing and flypasts ...,no,no,no,,,no,,,48000
54723,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Grant Sherman,United Kingdom,"Lundy, UK",,,50,song,,,field recording,//xeno-canto.org/54723,https://xeno-canto.org/54723/download,manx_shearwater.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LQMXMPNADY/ffts/XC54723-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LQMXMPNADY/ffts/XC54723-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LQMXMPNADY/ffts/XC54723-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LQMXMPNADY/ffts/XC54723-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LQMXMPNADY/wave/XC54723-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LQMXMPNADY/wave/XC54723-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LQMXMPNADY/wave/XC54723-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,00:05,00:45,17/08/2009,07/06/2010,[],,unknown,unknown,unknown,,,no,,,44100
689659,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Stanislas Wroza,France,"Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne",48.4609,-5.0449,30,"nocturnal flight call, song",,,field recording,//xeno-canto.org/689659,https://xeno-canto.org/689659/download,XC689659-Puffin des Anglais chant 6.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689659-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689659-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689659-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689659-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689659-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689659-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689659-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,00:14,01:00,11/11/2021,29/11/2021,[],,yes,yes,no,,,no,,,48000
689658,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Stanislas Wroza,France,"Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne",48.4609,-5.0449,30,"nocturnal flight call, song",,,field recording,//xeno-canto.org/689658,https://xeno-canto.org/689658/download,XC689658-Puffin des Anglais chant 5.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689658-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689658-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689658-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689658-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689658-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689658-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689658-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,00:08,01:00,11/11/2021,29/11/2021,[],,yes,yes,no,,,no,,,48000
689657,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Stanislas Wroza,France,"Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne",48.4609,-5.0449,30,"nocturnal flight call, song",,,field recording,//xeno-canto.org/689657,https://xeno-canto.org/689657/download,XC689657-Puffin des Anglais chant 4.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689657-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689657-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689657-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689657-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689657-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689657-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689657-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,00:11,01:00,11/11/2021,29/11/2021,[],,yes,yes,no,,,no,,,48000
